"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"447","Trent Frederic","BOS","C","60","699.43333333333","8","10","9","1","18","66.67","100","8.00","9.36","157","126","101","44","10","14","57","21","16","5","0","12","12","23","119","81","22","35","54","39.33"
"462","Nathan Bastian","N.J, SEA","R","72","857.2","12","6","4","2","18","38.30","97","12.37","14.21","165","145","121","76","12","10","65","20","15","3","2","15","15","13","210","134","40","23","25","47.92"
"510","Jan Rutta","T.B","D","76","1245.4333333333","3","15","5","10","18","26.09","86","3.49","3.54","198","130","50","10","14","12","47","21","20","1","0","11","18","6","93","140","71","0","0","-"
"553","Nils Hoglander","VAN","L","60","785.28333333333","10","8","3","5","18","64.29","132","7.58","13.89","190","164","139","64","6","19","24","12","12","0","0","11","25","25","41","90","16","0","1","0.00"
"556","Kaapo Kakko","NYR","R","43","664.16666666667","7","11","6","5","18","52.94","62","11.29","7","113","86","73","38","5","16","10","5","5","0","0","3","15","12","8","46","15","1","6","14.29"
"561","Connor McMichael","WSH","C","68","711.83333333333","9","9","7","2","18","66.67","106","8.49","11.78","164","137","117","62","6","19","10","5","5","0","0","5","10","15","46","37","22","148","197","42.90"
"80","Luke Schenn","VAN","D","66","1135.5","5","12","7","5","17","36.96","78","6.41","3.84","163","101","28","3","1","7","61","20","13","7","0","9","42","7","273","107","96","0","0","-"
"131","David Savard","MTL","D","62","1289.0166666667","3","14","5","9","17","36.96","66","4.55","4.66","127","88","43","21","2","13","36","18","18","0","0","9","63","7","134","79","127","0","0","-"
"145","Jason Zucker","PIT","L","41","607.63333333333","8","9","5","4","17","53.13","102","7.84","9.91","146","127","87","44","3","11","15","6","5","1","0","8","22","15","66","56","20","4","11","26.67"
"160","Riley Sheahan","SEA","C","69","831.03333333333","4","13","8","5","17","51.52","69","5.80","6.01","109","89","66","31","4","7","2","1","1","0","0","11","12","18","16","34","28","263","296","47.05"
"163","Erik Gudbranson","CGY","D","78","1414.15","6","11","5","6","17","31.48","129","4.65","4.04","268","181","42","4","7","12","68","24","18","6","0","14","42","20","145","164","92","0","0","-"
"190","Mike Reilly","BOS","D","70","1325.65","4","13","6","7","17","32.08","135","2.96","5.75","230","178","58","15","4","13","32","16","16","0","0","3","35","19","94","110","54","0","0","-"
"194","Matt Nieto","S.J","L","70","1008.25","6","11","8","3","17","65.38","82","7.32","7.38","120","106","76","38","8","5","19","8","7","1","0","16","17","21","96","102","47","2","11","15.38"
"206","Jamie Oleksiak","SEA","D","72","1391.9666666667","1","16","9","7","17","28.33","95","1.05","6.85","176","128","59","21","4","14","54","17","12","4","1","9","51","32","182","97","86","0","0","-"
"216","Brad Hunt","VAN","D","50","762.65","3","14","8","6","17","50.00","67","4.48","2.48","127","90","30","1","0","10","12","6","6","0","0","3","19","11","22","75","48","0","0","-"
"313","Trevor van Riemsdyk","WSH","D","72","1257.7","1","16","6","10","17","34.69","75","1.33","3.54","147","102","45","8","2","8","40","13","10","2","1","18","19","30","25","100","129","0","0","-"
"319","Tomas Nosek","BOS","L","75","1000.9333333333","3","14","8","6","17","54.84","84","3.57","9.49","156","128","100","47","10","8","32","16","16","0","0","10","22","27","85","90","34","362","309","53.95"
"364","Dryden Hunt","NYR","L","76","933.85","6","11","7","4","17","56.67","94","6.38","11.6","177","142","103","65","5","12","52","18","15","2","1","20","20","21","153","106","17","5","15","25.00"
"467","Janne Kuokkanen","N.J","C, L","57","768.85","6","11","4","7","17","58.62","64","9.38","6.36","109","89","74","30","10","7","10","5","5","0","0","7","11","26","33","65","22","2","14","12.50"
"469","Brandon Duhaime","MIN","R","80","817.45","6","11","5","6","17","56.67","91","6.59","8.18","161","120","86","42","7","5","122","35","21","12","2","23","13","16","201","90","18","8","20","28.57"
"503","Ryan Poehling","MTL","C","57","695.13333333333","9","8","5","3","17","70.83","91","9.89","9.64","137","114","87","48","8","9","6","3","3","0","0","8","24","21","40","53","28","227","262","46.42"
"515","Jacob Peterson","DAL","C","65","719.1","12","5","3","2","17","68.00","85","14.12","9.56","146","115","107","47","1","8","12","6","6","0","0","11","17","13","22","52","23","59","56","51.30"
"521","Martin Fehervary","WSH","D","79","1552.5833333333","8","9","6","3","17","22.37","96","8.33","4.72","181","126","51","15","5","10","26","13","13","0","0","8","36","14","251","198","117","0","0","-"
"27","Marc Staal","DET","D","71","1236.8833333333","3","13","6","7","16","25.40","76","3.95","3.68","141","104","48","9","4","7","28","14","14","0","0","10","29","13","94","62","75","0","0","-"
"29","Andrew Cogliano","COL, S.J","C","74","937.56666666667","4","12","7","5","16","57.14","75","5.33","7","128","104","73","37","10","10","20","10","10","0","0","8","23","29","104","50","31","8","13","38.10"
"42","Trevor Lewis","CGY","C","80","1026.0833333333","6","10","3","7","16","50.00","108","5.56","9.48","180","153","97","40","5","7","12","6","6","0","0","14","9","11","176","111","40","78","104","42.86"
"74","Wayne Simmonds","TOR","R","72","671.78333333333","5","11","5","6","16","64.00","79","6.33","9.08","133","104","97","54","5","3","96","23","13","6","4","22","18","15","148","70","11","3","3","50.00"
"130","Casey Cizikas","NYI","C","74","1017.2666666667","10","6","4","2","16","59.26","91","10.99","10.23","147","128","99","58","10","10","48","24","24","0","0","20","32","33","138","95","43","534","427","55.57"
"140","Radko Gudas","FLA","D","77","1387.1666666667","3","13","7","6","16","21.05","100","3.00","3.68","222","144","48","6","7","10","105","38","30","7","1","29","57","28","355","140","118","0","0","-"
"158","Austin Watson","OTT","L","67","803.43333333333","10","6","5","1","16","64.00","88","11.36","7.96","148","119","71","34","9","12","91","31","23","7","1","24","15","15","213","56","63","7","13","35.00"
"180","Josh Manson","ANA, COL","D","67","1271.5","6","10","4","6","16","39.02","92","6.52","4.47","172","122","57","16","5","7","65","28","25","3","0","13","43","38","179","100","70","0","0","-"
"218","Luke Glendening","DAL","C","82","1157.4833333333","9","7","5","2","16","69.57","116","7.76","13.67","193","167","139","75","8","10","15","6","5","1","0","16","14","17","179","104","59","425","299","58.70"
"266","Michael Raffl","DAL","L","76","1104.75","7","9","8","1","16","80.00","94","7.45","9.15","151","127","93","49","6","7","16","7","7","0","0","23","36","36","141","103","34","14","12","53.85"
"303","Rasmus Ristolainen","PHI","D","66","1415.1","2","14","7","7","16","25.40","97","2.06","5.81","200","140","65","24","8","17","38","19","19","0","0","13","33","12","230","199","125","0","0","-"
"311","Curtis Lazar","BOS","C","70","839.4","8","8","4","4","16","66.67","95","8.42","10.45","147","124","109","49","10","9","16","8","8","0","0","11","11","17","186","130","51","136","143","48.75"
"495","Morgan Frost","PHI","C","55","765.73333333333","5","11","7","4","16","57.14","85","5.88","8.16","152","111","84","35","2","18","14","7","7","0","0","4","22","27","44","18","29","226","241","48.39"
"497","Max Comtois","ANA","L","52","735.03333333333","6","10","5","5","16","48.48","72","8.33","8.35","130","110","78","35","7","7","46","19","17","2","0","17","34","9","111","61","17","22","24","47.83"
"540","Rasmus Sandin","TOR","D","51","864.93333333333","5","11","5","6","16","32.00","46","10.87","2.93","122","76","46","9","2","4","4","2","2","0","0","5","24","18","88","100","39","0","0","-"
"33","Darren Helm","COL","C","68","717.48333333333","7","8","5","3","15","68.18","93","7.53","7.87","146","115","83","42","6","4","14","7","7","0","0","4","7","25","114","56","27","103","130","44.21"
"44","Cal Clutterbuck","NYI","R","59","828.46666666667","6","9","1","8","15","83.33","74","8.11","7.66","113","95","73","29","3","5","10","5","5","0","0","13","14","21","229","85","23","11","4","73.33"
"244","Jimmy Vesey","N.J","L","68","981","8","7","3","4","15","62.50","110","7.27","12.17","185","155","115","55","20","6","12","6","6","0","0","6","33","57","85","34","29","18","43","29.51"
"246","Jordan Martinook","CAR","L","59","660.85","6","9","6","3","15","62.50","77","7.79","8.37","152","121","91","48","8","8","22","11","11","0","0","6","15","11","83","105","11","23","28","45.10"
"270","Tyler Motte","NYR, VAN","C","58","812.65","7","8","5","3","15","48.39","101","6.93","9.67","178","144","107","36","7","8","22","10","10","0","0","12","18","29","117","76","58","11","8","57.89"
"345","Juho Lammikko","VAN","L","75","920.61666666667","7","8","6","2","15","53.57","67","10.45","7.69","118","92","71","37","7","8","14","7","7","0","0","10","9","17","93","36","46","354","340","51.01"
"388","Brandon Carlo","BOS","D","79","1556.5333333333","6","9","5","4","15","28.85","125","4.80","3.74","213","162","41","4","6","9","31","14","13","1","0","10","25","32","143","197","104","0","0","-"
"393","Caleb Jones","CHI","D","51","852.56666666667","5","10","3","7","15","40.54","57","8.77","2.71","100","69","37","5","2","4","18","9","9","0","0","8","31","17","77","76","58","0","0","-"
"436","Ryan Lindgren","NYR","D","78","1567.8333333333","4","11","6","5","15","23.44","73","5.48","4.4","154","100","49","12","2","8","48","24","24","0","0","16","32","19","129","145","141","0","0","-"
"448","Andrew Peeke","CBJ","D","82","1759.8166666667","2","13","4","9","15","23.08","72","2.78","3.26","167","109","36","7","2","7","60","27","25","2","0","16","31","15","191","113","169","0","0","-"
"478","Zach Aston-Reese","ANA, PIT","C, L","69","899.58333333333","5","10","6","4","15","48.39","78","6.41","7.87","130","102","68","39","5","11","28","11","9","2","0","6","10","19","231","92","42","4","4","50.00"
"530","Joe Veleno","DET","C","66","872.4","8","7","4","3","15","60.00","73","10.96","6.88","125","97","74","33","1","10","22","10","10","0","0","7","12","19","123","77","25","222","238","48.26"
"542","Ilya Lyubushkin","ARI, TOR","D","77","1343.4166666667","2","13","5","8","15","28.85","54","3.70","2.04","104","75","25","3","2","2","51","24","23","1","0","11","37","15","187","135","92","0","0","-"
"577","J.J. Moser","ARI","D","43","803.8","4","11","6","5","15","36.59","40","10.00","2.64","99","65","34","9","2","8","16","8","8","0","0","8","24","10","32","80","55","0","0","-"
"1","Zdeno Chara","NYI","D","72","1348.55","2","12","8","4","14","25.45","81","2.47","4.08","172","114","30","3","1","11","85","27","20","5","2","11","45","14","125","46","90","0","0","-"
"30","Marc-Edouard Vlasic","S.J","D","75","1140.8333333333","3","11","5","6","14","50.00","63","4.76","2.68","145","99","48","10","15","8","18","9","9","0","0","6","31","17","54","87","90","0","0","-"
"71","Jake Muzzin","TOR","D","47","974.16666666667","3","11","5","6","14","34.15","75","4.00","2.89","166","104","51","4","5","4","16","8","8","0","0","5","44","12","105","120","60","0","0","-"
"72","Carl Hagelin","WSH","L","53","754.56666666667","3","11","5","6","14","50.00","71","4.23","7.48","117","96","59","30","3","6","20","9","9","0","0","6","15","14","32","44","12","4","10","28.57"
"91","Marco Scandella","STL","D","70","1269.8166666667","3","11","5","6","14","21.88","76","3.95","4.24","142","105","41","12","5","5","18","9","9","0","0","2","38","18","106","80","70","0","0","-"
"154","Derek Forbort","BOS","D","76","1375.9666666667","4","10","3","7","14","27.45","64","6.25","1.97","132","90","25","4","5","5","48","17","14","2","1","14","32","15","133","135","100","0","0","-"
"208","Joel Armia","MTL","R","60","823.41666666667","6","8","4","4","14","53.85","103","5.83","10.12","179","135","104","45","11","12","14","7","7","0","0","14","28","30","104","45","27","3","14","17.65"
"213","Colin Miller","BUF","D","38","721.31666666667","2","12","7","5","14","35.00","48","4.17","1.82","102","73","15","1","0","7","21","9","8","1","0","6","13","6","50","48","42","0","0","-"
"252","Dominic Toninato","WPG","C","77","646.43333333333","7","7","6","1","14","70.00","44","15.91","5.98","88","64","63","28","2","1","22","11","11","0","0","5","10","11","92","53","32","87","118","42.44"
"363","Jacob Middleton","MIN, S.J","D","66","1233.1666666667","4","10","5","5","14","25.45","73","5.48","4.47","124","96","40","8","12","8","82","26","16","10","0","17","19","27","118","58","124","0","0","-"
"370","Jonas Siegenthaler","N.J","D","70","1439.6666666667","1","13","6","7","14","22.95","92","1.09","2.8","190","121","65","5","11","17","42","18","16","2","0","19","52","17","98","142","106","0","0","-"
"392","Ethan Bear","CAR","D","58","932.65","5","9","6","3","14","32.56","97","5.15","4.58","186","129","44","9","3","14","20","9","9","0","0","3","28","16","55","90","41","0","0","-"
"424","Adam Gaudette","CHI, OTT","C","58","656.53333333333","5","9","5","4","14","66.67","94","5.32","8.5","162","126","89","29","3","8","17","7","6","1","0","7","17","21","72","40","10","56","71","44.09"
"480","Nicolas Hague","VGK","D","52","969.83333333333","4","10","4","6","14","26.42","116","3.45","6","239","162","68","16","6","18","38","19","19","0","0","8","23","25","57","138","80","0","0","-"
"481","Mario Ferraro","S.J","D","63","1449.05","2","12","3","9","14","25.93","49","4.08","2.65","108","77","44","7","17","2","16","8","8","0","0","9","35","31","140","149","151","0","0","-"
"505","Erik Brannstrom","OTT","D","53","1048","0","14","6","8","14","34.15","86","0.00","3.77","168","115","46","8","2","14","30","14","14","0","0","6","36","10","39","107","59","0","0","-"
"576","Yegor Chinakhov","CBJ","R","62","775.5","7","7","5","2","14","48.28","98","7.14","7.77","189","143","90","26","5","15","16","8","8","0","0","9","19","19","50","35","16","0","6","0.00"
"34","Ryan Reaves","NYR","R","69","734.8","5","8","3","5","13","72.22","44","11.36","4.87","73","59","51","28","1","6","43","17","14","3","0","8","21","11","279","50","16","5","5","50.00"
"39","Nick Foligno","BOS","L","64","798.26666666667","2","11","7","4","13","65.00","99","2.02","8.12","149","128","79","42","12","11","61","23","18","5","0","13","14","22","164","38","31","22","17","56.41"
"132","Nicolas Deslauriers","ANA, MIN","L","81","920.6","8","5","3","2","13","65.00","90","8.89","10.19","158","123","87","49","5","13","113","29","14","13","2","23","14","7","263","53","49","1","3","25.00"
"182","Dylan DeMelo","WPG","D","76","1405.9333333333","1","12","6","6","13","25.00","78","1.28","3.58","141","98","31","7","3","9","28","14","14","0","0","8","49","17","113","113","108","0","0","-"
"260","Ben Hutton","VGK","D","58","897","3","10","6","4","13","32.50","78","3.85","3.39","166","103","33","5","4","7","32","10","6","4","0","8","19","16","49","143","72","0","0","-"
"265","Chad Ruhwedel","PIT","D","78","1195.7833333333","4","9","3","6","13","27.08","82","4.88","3.15","181","129","41","4","0","10","14","7","7","0","0","10","21","19","149","86","86","0","0","-"
"352","Sam Lafferty","CHI, PIT","C, R","56","759.98333333333","5","8","7","1","13","61.90","80","6.25","8.1","123","100","95","46","6","7","33","12","9","3","0","16","19","23","137","101","26","108","155","41.06"
"378","Erik Cernak","T.B","D","55","1053.3666666667","1","12","7","5","13","30.23","86","1.16","3.53","176","127","48","8","11","6","46","19","17","2","0","19","17","21","165","91","73","0","0","-"
"380","Jansen Harkins","WPG","C","77","729.6","7","6","3","3","13","72.22","67","10.45","6.28","142","100","78","28","5","4","15","6","5","1","0","12","24","26","51","73","18","28","16","63.64"
"419","Niko Mikkola","STL","D","54","917.03333333333","3","10","6","4","13","30.95","58","5.17","2.62","110","79","42","8","0","7","55","26","25","1","0","10","25","7","109","113","81","0","0","-"
"421","Dominik Simon","ANA, PIT","C","72","740.58333333333","3","10","7","3","13","46.43","88","3.41","7.66","138","114","82","40","5","6","34","12","11","0","1","13","20","22","72","84","38","9","12","42.86"
"427","Steven Lorentz","CAR","C","67","729.53333333333","8","5","2","3","13","56.52","80","10.00","10.3","142","113","97","56","2","10","8","4","4","0","0","7","17","24","67","111","13","51","61","45.54"
"452","Logan Stanley","WPG","D","58","907.36666666667","1","12","5","7","13","41.94","80","1.25","3.43","180","128","41","5","5","5","44","16","12","4","0","10","56","13","131","97","100","0","0","-"
"474","Dylan Coghlan","VGK","D","59","837.81666666667","3","10","4","6","13","40.63","108","2.78","4.64","218","157","53","7","4","14","18","9","9","0","0","7","28","20","62","72","61","0","0","-"
"511","Gustav Lindstrom","DET","D","63","1015.1166666667","1","12","3","9","13","39.39","41","2.44","1.29","79","51","21","4","1","6","22","11","11","0","0","5","23","9","59","82","77","0","0","-"
"536","Rasmus Kupari","L.A","C","57","672.65","5","8","4","4","13","56.52","51","9.80","5.78","99","85","55","29","8","6","18","9","9","0","0","6","19","10","68","82","17","129","174","42.57"
"543","Alexander Romanov","MTL","D","79","1611.15","3","10","2","8","13","20.00","107","2.80","3.33","244","148","62","8","5","6","53","18","14","3","1","12","78","24","227","189","144","0","0","-"
"18","Andrew Ladd","ARI","L","51","720.13333333333","7","5","2","3","12","48.00","57","12.28","8.2","107","80","66","41","4","8","47","18","16","1","1","4","26","17","68","61","33","7","3","70.00"
"102","Tyler Bozak","STL","C","50","608.16666666667","3","9","4","5","12","70.59","46","6.52","3.77","73","56","43","18","3","4","12","6","6","0","0","4","13","20","20","28","21","175","212","45.22"
"133","Cody Eakin","BUF","C","69","943.28333333333","4","8","2","6","12","48.00","74","5.41","5.33","118","95","57","31","7","5","22","10","10","0","0","8","19","22","33","32","29","482","378","56.05"
"167","Mark Pysyk","BUF","D","68","1210.7833333333","3","9","3","6","12","30.00","64","4.69","3.9","126","99","32","12","2","4","16","8","8","0","0","3","20","21","41","58","85","0","0","-"
"172","Jani Hakanpaa","DAL","D","80","1296.6666666667","4","8","3","5","12","25.00","68","5.88","3.13","158","99","35","5","0","9","43","16","14","1","1","7","38","9","248","173","112","0","0","-"
"314","Ryan Carpenter","CGY, CHI","C","67","842.98333333333","3","9","4","5","12","63.16","67","4.48","7.4","117","93","75","33","5","6","36","11","8","2","1","12","11","19","136","74","44","200","188","51.55"
"356","Dysin Mayo","ARI","D","67","1401.8333333333","4","8","2","6","12","26.67","76","5.26","2.89","158","106","41","5","3","10","27","11","10","1","0","7","39","14","129","80","133","0","0","-"
"431","Kevin Rooney","NYR","C","61","844.85","6","6","3","3","12","63.16","71","8.45","5.92","110","84","63","30","5","7","18","9","9","0","0","19","19","22","84","69","47","181","223","44.80"
"454","Riley Stillman","CHI","D","52","783.2","2","10","7","3","12","40.00","49","4.08","2.08","117","73","24","6","0","2","36","12","8","4","0","13","29","11","122","68","67","0","0","-"
"257","Matthew Benning","NSH","D","65","1061.9166666667","0","11","7","4","11","37.93","61","0.00","2.15","114","79","31","6","1","7","39","18","17","1","0","14","33","8","82","116","67","0","0","-"
"263","Danny DeKeyser","DET","D","59","1091.75","0","11","6","5","11","28.95","57","0.00","2.81","119","73","34","5","3","7","26","13","13","0","0","0","21","7","49","49","102","0","0","-"
"287","Jason Dickinson","VAN","C","62","809.13333333333","5","6","2","4","11","52.38","66","7.58","7.8","125","98","79","33","8","8","19","8","7","1","0","7","9","20","101","115","43","123","166","42.56"
"415","Dean Kukan","CBJ","D","41","667.96666666667","3","8","1","7","11","33.33","41","7.32","2.4","76","56","23","8","3","4","16","7","7","0","0","5","14","9","43","46","39","0","0","-"
"466","Nikita Zaitsev","OTT","D","62","1177.3833333333","2","9","4","5","11","25.00","65","3.08","2.65","138","102","21","2","1","6","28","14","14","0","0","0","35","13","128","91","103","0","0","-"
"566","Braden Schneider","NYR","D","43","665.48333333333","2","9","3","6","11","42.31","25","8.00","1.41","65","42","17","3","1","2","9","3","2","1","0","3","20","7","60","95","52","0","0","-"
"37","Andy Greene","NYI","D","69","1201.3833333333","2","8","5","3","10","25.64","52","3.85","2.26","126","86","25","3","1","4","10","5","5","0","0","3","45","14","39","86","126","0","0","-"
"89","Travis Hamonic","OTT, VAN","D","43","810.36666666667","4","6","2","4","10","27.78","82","4.88","3.48","171","109","43","4","0","8","14","7","7","0","0","5","31","6","73","63","93","0","0","-"
"209","Connor Murphy","CHI","D","57","1240.2166666667","4","6","2","4","10","23.26","71","5.63","2.82","150","98","31","2","1","7","47","22","21","1","0","13","47","19","130","136","150","0","0","-"
"273","Connor Clifton","BOS","D","60","962.56666666667","2","8","3","5","10","28.57","80","2.50","2.72","148","107","32","3","2","7","32","13","11","2","0","12","14","16","156","162","62","0","0","-"
"348","Jake Walman","DET, STL","D","51","715.21666666667","3","7","2","5","10","45.45","87","3.45","4.53","173","122","56","12","1","8","10","5","5","0","0","2","22","9","47","33","58","0","0","-"
"384","Christian Fischer","ARI","R","53","695.05","5","5","4","1","10","71.43","76","6.58","7.12","123","95","70","39","7","10","14","7","7","0","0","13","24","17","91","75","22","76","147","34.08"
"445","Kale Clague","L.A, MTL","D","36","602.55","2","8","5","3","10","55.56","26","7.69","1.44","56","31","26","5","3","4","20","10","10","0","0","1","35","6","14","48","23","0","0","-"
"513","Jacob Bryson","BUF","D","73","1338.9833333333","1","9","8","1","10","16.67","43","2.33","1.35","85","51","27","3","1","2","12","6","6","0","0","11","25","24","55","111","73","0","0","-"
"529","Mattias Samuelsson","BUF","D","42","839.71666666667","0","10","5","5","10","27.03","44","0.00","2.06","83","57","18","9","1","4","16","8","8","0","0","10","28","8","100","85","60","0","0","-"
"25","Jack Johnson","COL","D","74","1239","1","8","2","6","9","20.45","57","1.75","1.86","125","81","31","3","3","9","42","14","11","2","1","12","24","10","91","72","68","0","0","-"
"291","Robert Hagg","BUF, FLA","D","64","1025.2333333333","1","8","4","4","9","23.68","59","1.69","2.73","140","95","31","5","4","3","35","16","15","1","0","10","23","10","138","79","102","0","0","-"
"404","Kyle Capobianco","ARI","D","45","720.18333333333","2","7","5","2","9","29.03","40","5.00","2.54","85","62","25","3","1","7","38","18","18","0","0","6","31","16","43","37","46","0","0","-"
"477","Zack MacEwen","PHI","C","75","724.75","3","6","3","3","9","45.00","82","3.66","8.41","145","121","71","35","3","8","110","33","20","12","1","24","16","22","159","83","32","16","19","45.71"
"482","Cal Foote","T.B","D","56","735.05","2","7","4","3","9","25.00","49","4.08","2.28","112","75","28","6","9","5","29","13","12","1","0","8","15","4","83","91","57","0","0","-"
"62","Brendan Smith","CAR","D","45","626.31666666667","4","4","2","2","8","32.00","63","6.35","2.75","128","86","26","2","1","7","36","15","13","2","0","11","13","12","73","72","40","0","0","-"
"79","Zach Bogosian","T.B","D","48","737.4","3","5","2","3","8","34.78","60","5.00","2.53","108","76","37","5","9","7","53","18","14","3","1","5","16","7","114","60","34","0","0","-"
"100","Antoine Roussel","ARI","L","53","643.21666666667","4","4","4","0","8","66.67","59","6.78","6.83","103","85","62","35","3","9","59","16","12","1","3","13","16","9","74","73","34","17","22","43.59"
"115","Calvin de Haan","CHI","D","69","1308.0833333333","4","4","2","2","8","20.00","107","3.74","4.2","225","152","56","6","7","7","33","15","14","1","0","10","59","18","146","81","172","0","0","-"
"227","Olli Maatta","L.A","D","66","1206.6833333333","1","7","2","5","8","15.38","61","1.64","2.53","139","87","38","4","13","3","10","4","4","0","0","1","37","10","67","122","94","0","0","-"
"262","Jaycob Megna","S.J","D","44","841.3","2","6","3","3","8","28.57","40","5.00","1.47","84","51","34","3","6","8","16","8","8","0","0","2","23","18","71","68","92","0","0","-"
"271","Will Butcher","BUF","D","37","607.31666666667","2","6","3","3","8","36.36","35","5.71","2.03","78","60","23","6","4","2","0","0","0","0","0","1","10","1","11","36","32","0","0","-"
"315","Jordan Oesterle","DET","D","45","822.91666666667","2","6","4","2","8","27.59","63","3.17","2.01","101","77","28","0","1","2","4","2","2","0","0","0","17","6","27","82","44","0","0","-"
"358","Anders Bjork","BUF","L","58","698.91666666667","5","3","3","0","8","47.06","51","9.80","4.53","93","64","56","22","5","5","10","5","5","0","0","9","11","16","11","50","16","1","4","20.00"
"485","Mikey Anderson","L.A","D","57","1146.5","2","6","4","2","8","16.33","58","3.45","2.94","133","85","53","11","7","5","8","4","4","0","0","10","26","10","133","125","69","0","0","-"
"562","Tobias Bjornfot","L.A","D","70","1173.4833333333","0","8","3","5","8","21.62","53","0.00","2.47","110","75","47","15","8","6","6","3","3","0","0","9","30","10","61","129","58","0","0","-"
"97","Matt Martin","NYI","L","71","812.3","3","4","3","1","7","29.17","66","4.55","7.43","106","86","63","35","3","5","70","22","15","6","1","17","17","11","235","61","26","8","11","42.11"
"150","Patrik Nemeth","NYR","D","63","1047.9833333333","2","5","4","1","7","20.59","52","3.85","2.45","114","78","25","6","4","2","28","14","14","0","0","4","18","11","115","144","102","0","0","-"
"375","Travis Dermott","TOR, VAN","D","60","920.18333333333","2","5","2","3","7","17.07","46","4.35","2.59","100","68","35","8","2","4","14","7","7","0","0","7","26","7","55","76","46","0","0","-"
"399","Nicolas Meloche","S.J","D","50","843.78333333333","2","5","1","4","7","25.00","36","5.56","1.61","94","52","29","5","4","11","39","17","16","1","0","9","26","17","158","68","54","0","0","-"
"400","Jeremy Lauzon","NSH, SEA","D","66","1167.4666666667","2","5","3","2","7","16.67","75","2.67","2.65","151","100","35","6","1","9","81","26","18","7","1","16","24","10","224","111","63","0","0","-"
"473","Dylan Gambrell","OTT","C","63","764.58333333333","3","4","2","2","7","29.17","58","5.17","6.58","102","90","62","29","5","5","12","6","6","0","0","6","13","11","103","111","39","295","309","48.84"
"65","Robert Bortuzzo","STL","D","73","1002.8333333333","1","5","2","3","6","19.35","47","2.13","2.41","87","68","32","5","2","3","36","15","13","2","0","9","20","8","135","85","98","0","0","-"
"275","Josh Brown","BOS, OTT","D","52","739.26666666667","0","6","4","2","6","27.27","45","0.00","1.26","87","63","13","1","1","7","37","11","6","5","0","9","22","9","118","68","62","0","0","-"
"472","Casey Fitzgerald","BUF","D","36","604.16666666667","0","6","3","3","6","30.00","41","0.00","1.59","67","50","17","3","1","1","36","8","3","4","1","9","17","13","86","48","35","0","0","-"
"545","Simon Benoit","ANA","D","53","746.9","1","4","1","3","5","20.83","45","2.22","1.8","87","64","21","3","4","3","22","8","6","2","0","3","21","7","168","89","39","0","0","-"
"96","Mark Borowiecki","NSH","D","57","747.81666666667","0","4","2","2","4","19.05","45","0.00","1.67","91","67","22","6","2","2","151","37","18","15","4","29","14","7","196","72","79","0","0","-"
"272","Tucker Poolman","VAN","D","40","680.05","1","2","1","1","3","13.64","47","2.13","2.04","104","61","34","8","2","9","12","2","1","0","1","5","15","7","33","40","73","0","0","-"
